"lead_id","created_date","source","campaign","country","device","job_title","company_size","industry","customer_id","conversion_date","revenue","converted","conversion_days","lead_quality"
1333,"2024-01-05","Facebook Ads","Campaign B","USA","Desktop","Director","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1334,"2024-06-15","LinkedIn","Campaign A","USA","Mobile","Director","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1335,"2024-05-22","Google Ads","Campaign B","Europe","Desktop","Director","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1336,"2024-03-27","LinkedIn","Campaign B","Europe","Desktop","VP","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1337,"2024-04-20","Google Ads","Campaign A","USA","Mobile","Manager","Small","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
1338,"2024-05-01","LinkedIn","Campaign B","USA","Mobile","Director","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1339,"2024-03-12","Google Ads","Campaign B","USA","Desktop","Director","Enterprise","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
1340,"2024-01-11","Facebook Ads","Campaign A","USA","Mobile","VP","Small","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
1341,"2024-06-13","Google Ads","Campaign A","USA","Desktop","VP","Small","Tech","203","2024-06-22","124.08925028442144",1,9,"Low Value"
1342,"2024-05-03","LinkedIn","Campaign A","USA","Desktop","Manager","Medium","Tech","204","2024-05-20","880.4664354224332",1,17,"Low Value"
1343,"2024-02-27","Facebook Ads","Campaign B","USA","Mobile","VP","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1344,"2024-05-15","Google Ads","Campaign B","USA","Mobile","VP","Small","Tech","205","2024-05-20","417.20466668084555",1,5,"Low Value"
1345,"2024-01-23","Facebook Ads","Campaign B","USA","Mobile","VP","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1346,"2024-04-11","Facebook Ads","Campaign B","USA","Mobile","Director","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1347,"2024-03-11","LinkedIn","Campaign A","Europe","Mobile","Director","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1348,"2024-06-07","Facebook Ads","Campaign A","Europe","Mobile","Director","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1349,"2024-06-28","Google Ads","Campaign B","Europe","Mobile","Manager","Enterprise","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1350,"2024-04-10","Google Ads","Campaign B","Europe","Mobile","Director","Small","Finance","206","2024-04-17","473.4941053598737",1,7,"Low Value"
1351,"2024-04-10","Google Ads","Campaign B","USA","Mobile","Manager","Enterprise","Finance","207","2024-05-12","8814.791278012393",1,32,"High Value"
1352,"2024-05-18","Facebook Ads","Campaign A","USA","Mobile","VP","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1353,"2024-02-07","Facebook Ads","Campaign A","Europe","Desktop","Director","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1354,"2024-01-10","Facebook Ads","Campaign A","USA","Mobile","Manager","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1355,"2024-06-09","Google Ads","Campaign A","USA","Mobile","Manager","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1356,"2024-02-07","Facebook Ads","Campaign B","USA","Mobile","Manager","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1357,"2024-01-04","Google Ads","Campaign A","USA","Mobile","VP","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1358,"2024-05-13","Google Ads","Campaign A","USA","Mobile","Manager","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1359,"2024-01-12","Facebook Ads","Campaign B","USA","Mobile","VP","Enterprise","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
1360,"2024-04-16","Google Ads","Campaign A","Europe","Desktop","Director","Small","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
1361,"2024-02-13","Referral","Campaign B","USA","Desktop","VP","Small","Tech","208","2024-02-17","338.81007335804816",1,4,"Low Value"
1362,"2024-04-30","Google Ads","Campaign A","USA","Mobile","Manager","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1363,"2024-06-21","LinkedIn","Campaign B","USA","Desktop","Director","Enterprise","Retail","209","2024-07-23","8220.914402739736",1,32,"High Value"
1364,"2024-03-01","Google Ads","Campaign B","Europe","Desktop","VP","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1365,"2024-02-19","LinkedIn","Campaign B","USA","Mobile","Manager","Medium","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
1366,"2024-04-01","Facebook Ads","Campaign A","USA","Mobile","VP","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1367,"2024-02-26","Google Ads","Campaign B","Europe","Desktop","VP","Small","Retail","210","2024-03-03","511.7355658540095",1,6,"Low Value"
1368,"2024-02-25","Google Ads","Campaign A","USA","Mobile","Director","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1369,"2024-05-14","Facebook Ads","Campaign B","Europe","Mobile","Manager","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1370,"2024-04-11","Facebook Ads","Campaign A","USA","Desktop","Manager","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1371,"2024-05-11","Google Ads","Campaign B","USA","Desktop","Director","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1372,"2024-02-13","Facebook Ads","Campaign A","Europe","Mobile","Director","Small","Finance","211","2024-02-23","210.64396679362255",1,10,"Low Value"
1373,"2024-03-18","Facebook Ads","Campaign A","USA","Mobile","Director","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1374,"2024-05-27","Referral","Campaign A","USA","Desktop","VP","Small","Tech","212","2024-06-06","147.90734535563845",1,10,"Low Value"
1375,"2024-04-19","Facebook Ads","Campaign B","USA","Mobile","Director","Enterprise","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1376,"2024-01-04","Facebook Ads","Campaign B","USA","Desktop","Manager","Small","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
1377,"2024-04-25","LinkedIn","Campaign A","USA","Mobile","Director","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1378,"2024-01-31","Facebook Ads","Campaign A","Europe","Mobile","Director","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1379,"2024-01-12","Google Ads","Campaign B","USA","Mobile","VP","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1380,"2024-02-16","Google Ads","Campaign B","USA","Mobile","Director","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1381,"2024-05-31","LinkedIn","Campaign A","USA","Desktop","Director","Medium","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
1382,"2024-01-27","LinkedIn","Campaign A","USA","Desktop","VP","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1383,"2024-01-25","Facebook Ads","Campaign B","Europe","Mobile","Manager","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1384,"2024-01-30","LinkedIn","Campaign B","Europe","Mobile","Director","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1385,"2024-06-08","Facebook Ads","Campaign A","USA","Mobile","VP","Small","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
1386,"2024-01-05","Google Ads","Campaign A","Europe","Desktop","Director","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1387,"2024-03-04","Facebook Ads","Campaign B","USA","Mobile","Director","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1388,"2024-05-18","Google Ads","Campaign A","USA","Desktop","Director","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1389,"2024-05-31","Google Ads","Campaign B","USA","Desktop","Director","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1390,"2024-02-10","Google Ads","Campaign A","Europe","Mobile","Director","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1391,"2024-03-17","LinkedIn","Campaign A","Europe","Mobile","Director","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1392,"2024-05-16","LinkedIn","Campaign B","USA","Desktop","Manager","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1393,"2024-06-03","LinkedIn","Campaign A","USA","Mobile","Director","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1394,"2024-06-09","LinkedIn","Campaign B","USA","Mobile","VP","Small","Tech","213","2024-06-17","581.5847869135075",1,8,"Low Value"
1395,"2024-01-29","Google Ads","Campaign B","USA","Desktop","Director","Small","Tech","214","2024-02-04","459.71374888660625",1,6,"Low Value"
1396,"2024-02-02","Google Ads","Campaign B","USA","Mobile","Manager","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1397,"2024-04-01","LinkedIn","Campaign B","Europe","Mobile","Director","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1398,"2024-01-08","Google Ads","Campaign B","USA","Desktop","Director","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1399,"2024-03-17","Google Ads","Campaign A","Europe","Mobile","Director","Small","Tech","215","2024-03-21","316.7008770654141",1,4,"Low Value"
1400,"2024-06-21","Facebook Ads","Campaign A","Europe","Mobile","VP","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1401,"2024-02-25","Google Ads","Campaign A","Europe","Mobile","Director","Enterprise","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1402,"2024-05-17","Google Ads","Campaign B","USA","Mobile","Manager","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1403,"2024-05-10","LinkedIn","Campaign B","USA","Mobile","Director","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1404,"2024-05-27","Facebook Ads","Campaign B","Europe","Mobile","VP","Enterprise","Tech","216","2024-06-21","8777.139961763864",1,25,"High Value"
1405,"2024-06-04","Facebook Ads","Campaign A","USA","Mobile","Director","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1406,"2024-04-06","LinkedIn","Campaign A","Europe","Mobile","Manager","Enterprise","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1407,"2024-01-19","Google Ads","Campaign A","USA","Mobile","Manager","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1408,"2024-01-26","Google Ads","Campaign A","Europe","Mobile","VP","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1409,"2024-04-16","Facebook Ads","Campaign A","USA","Mobile","Director","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1410,"2024-02-29","Google Ads","Campaign B","Europe","Desktop","VP","Small","Finance","217","2024-03-08","254.36117425165907",1,8,"Low Value"
1411,"2024-03-01","Facebook Ads","Campaign A","Europe","Mobile","Manager","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1412,"2024-02-23","Facebook Ads","Campaign B","USA","Mobile","Director","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1413,"2024-04-20","Facebook Ads","Campaign B","USA","Mobile","Manager","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1414,"2024-02-02","LinkedIn","Campaign B","USA","Desktop","Manager","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1415,"2024-06-07","Referral","Campaign B","Europe","Desktop","Manager","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1416,"2024-04-08","LinkedIn","Campaign A","USA","Mobile","VP","Enterprise","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1417,"2024-01-22","Google Ads","Campaign B","USA","Mobile","Manager","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1418,"2024-06-20","Facebook Ads","Campaign A","USA","Mobile","VP","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1419,"2024-05-01","Facebook Ads","Campaign A","Europe","Mobile","VP","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1420,"2024-01-12","Referral","Campaign B","Europe","Mobile","Manager","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1421,"2024-02-12","Referral","Campaign A","USA","Mobile","Director","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1422,"2024-06-04","Google Ads","Campaign A","USA","Desktop","Director","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1423,"2024-03-21","Google Ads","Campaign A","USA","Mobile","Manager","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1424,"2024-04-07","Referral","Campaign A","USA","Desktop","Director","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1425,"2024-02-11","Facebook Ads","Campaign A","USA","Mobile","Director","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1426,"2024-01-04","LinkedIn","Campaign A","Europe","Mobile","Manager","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1427,"2024-06-20","LinkedIn","Campaign A","USA","Mobile","VP","Enterprise","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
1428,"2024-02-13","Google Ads","Campaign B","USA","Desktop","Manager","Small","Tech","218","2024-02-20","118.71778055134865",1,7,"Low Value"
1429,"2024-01-10","Google Ads","Campaign A","Europe","Mobile","Director","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1430,"2024-05-28","Google Ads","Campaign B","Europe","Mobile","Director","Enterprise","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1431,"2024-06-26","Facebook Ads","Campaign A","USA","Mobile","Manager","Medium","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
1432,"2024-02-01","LinkedIn","Campaign B","USA","Desktop","VP","Medium","Tech","219","2024-02-15","1391.8708749907191",1,14,"Low Value"
1433,"2024-04-11","Facebook Ads","Campaign A","USA","Mobile","Director","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1434,"2024-03-07","Facebook Ads","Campaign A","Europe","Mobile","Director","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1435,"2024-02-24","Google Ads","Campaign A","USA","Mobile","Director","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1436,"2024-06-19","Google Ads","Campaign B","USA","Desktop","Director","Enterprise","Finance","220","2024-07-15","9888.511744905823",1,26,"High Value"
1437,"2024-06-20","Facebook Ads","Campaign B","USA","Mobile","Manager","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1438,"2024-04-13","LinkedIn","Campaign A","USA","Mobile","VP","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1439,"2024-02-27","LinkedIn","Campaign A","Europe","Mobile","Director","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1440,"2024-04-21","LinkedIn","Campaign B","Europe","Desktop","VP","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1441,"2024-05-06","Google Ads","Campaign B","USA","Mobile","Director","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1442,"2024-01-17","Facebook Ads","Campaign B","USA","Mobile","VP","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1443,"2024-05-15","Google Ads","Campaign A","USA","Mobile","VP","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1444,"2024-06-05","Google Ads","Campaign A","USA","Desktop","VP","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1445,"2024-06-10","LinkedIn","Campaign B","USA","Desktop","Manager","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1446,"2024-02-16","Google Ads","Campaign B","Europe","Mobile","VP","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1447,"2024-05-20","Facebook Ads","Campaign A","Europe","Mobile","VP","Small","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
1448,"2024-06-19","Facebook Ads","Campaign A","Europe","Desktop","Manager","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1449,"2024-05-17","Facebook Ads","Campaign A","USA","Mobile","Manager","Enterprise","Finance","221","2024-06-19","6418.481155481384",1,33,"High Value"
1450,"2024-04-09","LinkedIn","Campaign A","USA","Mobile","Manager","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1451,"2024-04-17","Google Ads","Campaign B","USA","Mobile","Manager","Small","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
1452,"2024-03-02","Facebook Ads","Campaign A","Europe","Desktop","Director","Small","Retail","222","2024-03-06","511.6930316549072",1,4,"Low Value"
1453,"2024-06-05","Google Ads","Campaign A","Europe","Desktop","VP","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1454,"2024-01-28","LinkedIn","Campaign A","Europe","Desktop","Director","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1455,"2024-01-25","Referral","Campaign B","Europe","Mobile","Director","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1456,"2024-05-08","Google Ads","Campaign B","Europe","Desktop","Director","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1457,"2024-02-21","Facebook Ads","Campaign A","Europe","Mobile","Director","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1458,"2024-02-08","Google Ads","Campaign A","USA","Desktop","Director","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1459,"2024-06-25","Google Ads","Campaign B","Europe","Mobile","Director","Small","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
1460,"2024-06-09","Facebook Ads","Campaign A","USA","Mobile","Manager","Medium","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
1461,"2024-06-12","Facebook Ads","Campaign B","Europe","Mobile","VP","Enterprise","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1462,"2024-01-15","Facebook Ads","Campaign A","Europe","Mobile","VP","Enterprise","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
1463,"2024-04-05","Google Ads","Campaign A","USA","Mobile","Director","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1464,"2024-01-23","Google Ads","Campaign A","Europe","Mobile","Director","Small","Finance","223","2024-01-27","444.04191814723464",1,4,"Low Value"
1465,"2024-02-12","Google Ads","Campaign B","USA","Mobile","Manager","Medium","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
1466,"2024-01-11","Google Ads","Campaign A","Europe","Mobile","Manager","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1467,"2024-06-03","Google Ads","Campaign A","USA","Mobile","Manager","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1468,"2024-01-23","Google Ads","Campaign A","USA","Mobile","Director","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1469,"2024-05-04","Referral","Campaign A","Europe","Mobile","Director","Medium","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1470,"2024-03-18","Facebook Ads","Campaign A","USA","Desktop","VP","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1471,"2024-05-06","Google Ads","Campaign A","USA","Desktop","VP","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1472,"2024-06-13","Facebook Ads","Campaign B","Europe","Mobile","Director","Small","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
1473,"2024-01-08","LinkedIn","Campaign A","Europe","Mobile","Director","Small","Tech","224","2024-01-13","531.6096854947496",1,5,"Low Value"
1474,"2024-01-25","Facebook Ads","Campaign B","Europe","Mobile","VP","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1475,"2024-05-14","Facebook Ads","Campaign A","Europe","Mobile","Manager","Medium","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
1476,"2024-04-18","Facebook Ads","Campaign B","Europe","Desktop","VP","Medium","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1477,"2024-03-05","Facebook Ads","Campaign B","USA","Desktop","Director","Medium","Retail","225","2024-03-16","2455.7843643224523",1,11,"Medium Value"
1478,"2024-02-05","Facebook Ads","Campaign A","USA","Mobile","Director","Enterprise","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1479,"2024-06-14","Google Ads","Campaign B","USA","Mobile","Manager","Enterprise","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1480,"2024-05-30","Google Ads","Campaign B","USA","Mobile","VP","Small","Retail",NULL,NULL,NULL,0,NULL,"Not Converted"
1481,"2024-05-13","Facebook Ads","Campaign A","USA","Mobile","Director","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1482,"2024-06-08","Google Ads","Campaign B","Europe","Mobile","Manager","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
1483,"2024-04-02","Google Ads","Campaign B","USA","Mobile","Director","Small","Tech",NULL,NULL,NULL,0,NULL,"Not Converted"
1484,"2024-03-31","Google Ads","Campaign B","Europe","Desktop","Director","Small","Finance",NULL,NULL,NULL,0,NULL,"Not Converted"
